업소명,소재지도로명주소,소재지지번주소,address,latitude,longitude,chain
조은커피,서울특별시 강서구 공항대로59길 8,서울특별시 강서구 등촌동 648 우현빌딩 402호,서울특별시 강서구 등촌동 648,126.864033073351,37.5520397927141,
긱스타 PC cafe,서울특별시 강서구 공항대로 194,서울특별시 강서구 마곡동 799-3 문영 퀸즈파크12차 B103호 ,서울특별시 강서구 마곡동 799-3,126.829034127455,37.5589809916906,
블레스인커피,서울특별시 강서구 공항대로 190,서울특별시 강서구 마곡동 799-2 (지상 1층) 113호,서울특별시 강서구 마곡동 799-2,126.828637182941,37.5590423146669,
할리스커피 마곡나인스퀘어점,서울특별시 강서구 공항대로 206,"서울특별시 강서구 마곡동 800 나인스퀘어 101,102,103호 ",서울특별시 강서구 마곡동 800,126.830272839065,37.5588934901654,
이디야커피 등촌중앙점,서울특별시 강서구 등촌로 67,서울특별시 강서구 등촌동 566-26 컴스웨이빌딩 1층 ,서울특별시 강서구 등촌동 566-26,126.863121025851,37.5360859259398,
인라이크(InLike),서울특별시 강서구 양천로30길 103,서울특별시 강서구 마곡동 348-3 화성빌딩 103호,서울특별시 강서구 마곡동 348-3,126.822810946993,37.5686106635662,
구스,서울특별시 강서구 마곡중앙로 59-11,서울특별시 강서구 마곡동 798-8 엠비즈타워 207호,서울특별시 강서구 마곡동 798-8,126.82527641154,37.5588673711048,
탐앤탐즈 강서구청점,서울특별시 강서구 화곡로 311,서울특별시 강서구 화곡동 998-1 (지상 1~2층) ,서울특별시 강서구 화곡동 998-1,126.849524456487,37.5521020227336,
커피타임(Coffee time),서울특별시 강서구 방화동로 39-1,서울특별시 강서구 방화동 614-77 (지상 1층) ,서울특별시 강서구 방화동 614-77,126.810962691811,37.5643073358327,
요거트 포켓,서울특별시 강서구 강서로45라길 36,서울특별시 강서구 내발산동 720 108호 ,서울특별시 강서구 내발산동 720,126.834335645065,37.5492641802799,
디저트레오,서울특별시 강서구 공항대로49길 5-13,서울특별시 강서구 등촌동 654-19 (지상 1층) ,서울특별시 강서구 등촌동 654-19,126.857057410628,37.5551696371892,
메가엠지씨커피 염창역점,서울특별시 강서구 공항대로 629,서울특별시 강서구 염창동 282-22 (지상 1층) ,서울특별시 강서구 염창동 282-22,126.87486403523,37.5472459349377,
Thumb's(썸스 도시락),서울특별시 강서구 공항대로 186,서울특별시 강서구 마곡동 799-1 로뎀타워 1층 122호,서울특별시 강서구 마곡동 799-1,126.827995667592,37.5590996762805,
까페루아,서울특별시 강서구 공항대로46길 13-7,서울특별시 강서구 화곡동 1114-1 대명스카이(지상 1층) 101호,서울특별시 강서구 화곡동 1114-1,126.853634409197,37.5542312898864,
더 벤티(마곡수명산점),서울특별시 강서구 수명로 78,서울특별시 강서구 내발산동 750-2 새롬프라자 1층 103호,서울특별시 강서구 내발산동 750-2,126.826339474914,37.553024265332,
또다른여행,서울특별시 강서구 마곡중앙2로 35,"서울특별시 강서구 마곡동 800-15 이너매스마곡2(지상 8층), 809~810호 ",서울특별시 강서구 마곡동 800-15,126.830701684307,37.5579376984303,
커피베이가양더리브점,서울특별시 강서구 양천로 400-12,서울특별시 강서구 가양동 54-6 더리브골드타워 105호,서울특별시 강서구 가양동 54-6,126.84575653524,37.565327390436,
박스 프레소 마곡점 bacs presso magok,서울특별시 강서구 마곡중앙6로 45,서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 1층 108호,서울특별시 강서구 마곡동 772-5,126.832720625607,37.5606312206415,
봄날,서울특별시 강서구 양천로 400-12,서울특별시 강서구 가양동 54-6 더리브골드타워(지상 1층) 114호,서울특별시 강서구 가양동 54-6,126.84575653524,37.565327390436,
카페 문,서울특별시 강서구 강서로 295,서울특별시 강서구 내발산동 701-4 의)성삼의료재단미즈메디병원 본관2층 ,서울특별시 강서구 내발산동 701-4,126.835857296727,37.5521827438563,
나비카페,서울특별시 강서구 강서로 439,서울특별시 강서구 마곡동 784-8 벨리오 1층 103호,서울특별시 강서구 마곡동 784-8,126.839809508602,37.5648014888864,
카페드렌(cafe' de Reine),서울특별시 강서구 강서로45길 49-10,서울특별시 강서구 내발산동 714-8 102호,서울특별시 강서구 내발산동 714-8,126.832944735388,37.5474950036947,
컴포즈커피 마곡리더스타워점,서울특별시 강서구 공항대로 228,서울특별시 강서구 마곡동 800-5 104호,서울특별시 강서구 마곡동 800-5,126.832674163293,37.5586327456572,
예맛당,서울특별시 강서구 양천로 564,서울특별시 강서구 등촌동 631 등촌동두산위브센티움 222호,서울특별시 강서구 등촌동 631,126.861331339109,37.5570868295233,
빽다방 강서블루나인점,서울특별시 강서구 양천로 583,서울특별시 강서구 염창동 240-21 우림블루나인비즈니스센터 B109호,서울특별시 강서구 염창동 240-21,126.864347419732,37.5571161918617,
카페루앤비 마곡수명점,서울특별시 강서구 수명로 31,서울특별시 강서구 내발산동 754-2 하버드아카데미(지상 1층) 103호,서울특별시 강서구 내발산동 754-2,126.823146836052,37.5497727833095,
이디야 공진초점,서울특별시 강서구 마곡중앙1로 26,"서울특별시 강서구 마곡동 798-12 마곡엠리체 101,102호 ",서울특별시 강서구 마곡동 798-12,126.823855000993,37.5586282971172,
메가엠지씨커피 목동사거리점,서울특별시 강서구 곰달래로 272,서울특별시 강서구 화곡동 781-13 1층 102호,서울특별시 강서구 화곡동 781-13,126.863175330319,37.5321869103468,
파머스빈 염창점,서울특별시 강서구 공항대로 583,서울특별시 강서구 염창동 309 e편한세상 ,서울특별시 강서구 염창동 309,126.870242587286,37.5485922640411,
빵팔구,서울특별시 강서구 화곡로 330,서울특별시 강서구 화곡동 1116-3 1층 B호,서울특별시 강서구 화곡동 1116-3,126.851201437059,37.553270128542,
커피링거,서울특별시 강서구 공항대로 219,서울특별시 강서구 마곡동 774-3 센테니아 1층 122호,서울특별시 강서구 마곡동 774-3,126.83201084043,37.5596348826715,
하삼동 서울 마곡점,서울특별시 강서구 공항대로 194,서울특별시 강서구 마곡동 799-3 문영 퀸즈파크12차(지상 1층) 104호,서울특별시 강서구 마곡동 799-3,126.829034127455,37.5589809916906,
라루라루,서울특별시 강서구 공항대로53길 16,서울특별시 강서구 등촌동 644-44 정방빌딩 102호,서울특별시 강서구 등촌동 644-44,126.859915246767,37.5541443039438,
카페희다 마곡점,서울특별시 강서구 마곡동로3길 26,서울특별시 강서구 마곡동 774-5 랑데르2 (지상 1층) 101호,서울특별시 강서구 마곡동 774-5,126.830520236383,37.5601974065541,
클라쓰,서울특별시 강서구 공항대로53가길 4,서울특별시 강서구 등촌동 643-74 1층 ,서울특별시 강서구 등촌동 643-74,126.859695288021,37.5542403593698,
아임일리터,서울특별시 강서구 방화동로 92,서울특별시 강서구 방화동 249-153 에스메디컬(지상 1층) 101~102호 ,서울특별시 강서구 방화동 249-153,126.813015105953,37.5686086193393,
오뉴월,서울특별시 강서구 마곡중앙로 59-17,서울특별시 강서구 마곡동 798-6 류마타워2  1층 116호,서울특별시 강서구 마곡동 798-6,126.824795871557,37.5589090959127,
다정다감,서울특별시 강서구 마곡중앙6로 45,서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 1층 110호,서울특별시 강서구 마곡동 772-5,126.832720625607,37.5606312206415,
행복한 꽃 이야기,서울특별시 강서구 송정로 33,서울특별시 강서구 공항동 59-3 2층 ,서울특별시 강서구 공항동 59-3,126.811177281886,37.5578090688612,
돌체테이블,서울특별시 강서구 강서로 433,서울특별시 강서구 마곡동 784-9 마곡오드카운티2차 1층 117호 ,서울특별시 강서구 마곡동 784-9,126.839657569467,37.5643984476205,
파머스빈 마곡점,서울특별시 강서구 공항대로 237,서울특별시 강서구 마곡동 797 1층 119호,서울특별시 강서구 마곡동 797,126.833912548403,37.5594526887597,
매머드익스프레스 류마타워점,서울특별시 강서구 공항대로 164,서울특별시 강서구 마곡동 798-2 류마타워 1층 119호 ,서울특별시 강서구 마곡동 798-2,126.825514827621,37.5593259702511,
마카롱 드 쌤,서울특별시 강서구 곰달래로 228,서울특별시 강서구 화곡동 840-13 (지상 1층) ,서울특별시 강서구 화곡동 840-13,126.858239087599,37.5316032765437,
컴포즈 커피,서울특별시 강서구 공항대로 200,서울특별시 강서구 마곡동 799-4 마곡지웰타워 1층 113호 ,서울특별시 강서구 마곡동 799-4,126.829473076046,37.5589625253663,
아타락시아,서울특별시 강서구 양천로 344,서울특별시 강서구 마곡동 776-2 마곡센트럴대방디엠시티오피스텔 1층 119호,서울특별시 강서구 마곡동 776-2,126.840359563104,37.5682660192783,
카페 써스데이(cafe thursday),서울특별시 강서구 방화대로40길 36,"서울특별시 강서구 방화동 184-60 지상1,2층 ",서울특별시 강서구 방화동 184-60,126.818816590425,37.5708993433577,
아메리칸에그샌드 롯데몰김포공항점,서울특별시 강서구 하늘길 38,"서울특별시 강서구 방화동 886 김포공항, 롯데몰, 스카이시티 ",서울특별시 강서구 방화동 886,126.80296035927,37.5713698504776,
홀론카페(hoLon cafe),서울특별시 강서구 화곡로68길 102,서울특별시 강서구 등촌동 637 서울시니어스가양타워 1층 102호,서울특별시 강서구 등촌동 637,126.859331594729,37.5569887781271,
이디야 파인스퀘어점,서울특별시 강서구 마곡중앙4로 22,서울특별시 강서구 마곡동 799-11 파인스퀘어 1층 A 124~126호 ,서울특별시 강서구 마곡동 799-11,126.829009917866,37.5582829549403,
카페다수니 내발산점,서울특별시 강서구 강서로 308,서울특별시 강서구 내발산동 677-9 신양빌딩 1층 ,서울특별시 강서구 내발산동 677-9,126.836799948563,37.5531353232807,
아메리칸트레일러 롯데몰 김포공항점,서울특별시 강서구 하늘길 38,"서울특별시 강서구 방화동 886 김포공항, 롯데몰, 스카이시티,MF(지하1)층 ",서울특별시 강서구 방화동 886,126.80296035927,37.5713698504776,
컴포즈커피 마곡류마타워점,서울특별시 강서구 공항대로 164,"서울특별시 강서구 마곡동 798-2 류마타워,1층 120호",서울특별시 강서구 마곡동 798-2,126.825514827621,37.5593259702511,
에그드랍 마곡역점,서울특별시 강서구 공항대로 190,서울특별시 강서구 마곡동 799-2 1층 105호,서울특별시 강서구 마곡동 799-2,126.828637182941,37.5590423146669,
나무곁에 서서,서울특별시 강서구 강서로76길 19,서울특별시 강서구 가양동 146-47 1층 ,서울특별시 강서구 가양동 146-47,126.842627715252,37.5693429601301,
커피메이드,서울특별시 강서구 송정로 57,서울특별시 강서구 공항동 52-15 가야주류(지상 1층) ,서울특별시 강서구 공항동 52-15,126.809909145261,37.5599439258033,
컴포즈커피 마곡수명산점,서울특별시 강서구 수명로 72,서울특별시 강서구 내발산동 750-6 발산신성프라자 1층 102호,서울특별시 강서구 내발산동 750-6,126.826125317295,37.5524085692206,
고요베이크샵,서울특별시 강서구 강서로12길 32,서울특별시 강서구 화곡동 342-7 인터시티빌라 1층 101호,서울특별시 강서구 화곡동 342-7,126.848711806073,37.5318252656488,
온오프커피(ON OFF COFFEE),서울특별시 강서구 송정로 51,서울특별시 강서구 공항동 60-118 대성빌딩 1층 101호 ,서울특별시 강서구 공항동 60-118,126.810129336098,37.5594313432507,
생각나는 샌드위치 & 빙수카페,서울특별시 강서구 강서로29길 82,서울특별시 강서구 화곡동 380-11 블루힐 1층 101호 ,서울특별시 강서구 화곡동 380-11,126.837499453449,37.5383290135013,
카페 보라,서울특별시 강서구 양천로 376,서울특별시 강서구 가양동 99-2 델타빌딩 1층 101B호,서울특별시 강서구 가양동 99-2,126.843816997466,37.566818960824,
다르투아,서울특별시 강서구 화곡로 183,서울특별시 강서구 화곡동 1063-10 (지상 1층) 101호,서울특별시 강서구 화곡동 1063-10,126.841535102195,37.542435575248,
메가엠지씨커피 이대서울병원점,서울특별시 강서구 강서로 349,서울특별시 강서구 내발산동 654-4 1층 13호,서울특별시 강서구 내발산동 654-4,126.837392387854,37.5568874407015,
아르미안,서울특별시 강서구 화곡로55길 21,서울특별시 강서구 화곡동 996-6 1층 ,서울특별시 강서구 화곡동 996-6,126.848651875638,37.5525764538724,
로또카페,서울특별시 강서구 강서로74길 3,서울특별시 강서구 가양동 129-15 가양빌딩(지상 1층) 6호,서울특별시 강서구 가양동 129-15,126.841499180615,37.5678949033301,
텐퍼센트커피 양천향교점,서울특별시 강서구 강서로 471,서울특별시 강서구 마곡동 776-4 엠코지니어스타 A동 1층 107호 ,서울특별시 강서구 마곡동 776-4,126.840573315951,37.5674482048077,
그라나다카페2호점 강서농수산식품공사점,서울특별시 강서구 발산로 40,서울특별시 강서구 외발산동 427 강서농산물시장 1층 관리트럭판매동 1-2호,서울특별시 강서구 외발산동 427,126.822862769588,37.5553770091343,
25 브릭스(brix),서울특별시 강서구 마곡중앙2로 35,서울특별시 강서구 마곡동 800-15 이너매스마곡2 2층 223호,서울특별시 강서구 마곡동 800-15,126.830661784149,37.5579650314969,
빽다방 송정역점,서울특별시 강서구 공항대로 23,서울특별시 강서구 공항동 45-39 (지상 1층) ,서울특별시 강서구 공항동 45-39,126.80981824952,37.5617298228695,
티오르카페,서울특별시 강서구 마곡중앙로 76,서울특별시 강서구 마곡동 773 힐스테이트에코마곡역 302호,서울특별시 강서구 마곡동 773,126.827508501448,37.5603955888014,
올디스커피 ALL THIS COFFEE,서울특별시 강서구 양천로 583,서울특별시 강서구 염창동 240-21 우림블루나인비즈니스센터 지하1층 B112호,서울특별시 강서구 염창동 240-21,126.864347419732,37.5571161918617,
만남의 장소 (방신카페),서울특별시 강서구 방화동로 124-1,서울특별시 강서구 방화동 567-35 2층 ,서울특별시 강서구 방화동 567-35,126.812215359625,37.5715539612363,
(주)럭키티엔에이치 와플대학 신방화역캠퍼스,서울특별시 강서구 마곡중앙5로 87,서울특별시 강서구 마곡동 739-2 우성르보아투 1층 103호,서울특별시 강서구 마곡동 739-2,126.817774634056,37.5671748308356,
구워봄,서울특별시 강서구 공항대로 227,서울특별시 강서구 마곡동 774-4 마곡센트럴타워Ⅰ 2층 213호,서울특별시 강서구 마곡동 774-4,126.832686373319,37.5596003426585,
커피사피엔스 신방화역점,서울특별시 강서구 마곡중앙5로 87,서울특별시 강서구 마곡동 739-2 우성르보아투 1층 105호,서울특별시 강서구 마곡동 739-2,126.817774634056,37.5671748308356,
랭스터디카페 우장산역점,서울특별시 강서구 강서로 239,서울특별시 강서구 화곡동 1006-10 2층 1호 ,서울특별시 강서구 화곡동 1006-10,126.836000888891,37.5471811454819,
트립커피 남북통합문화센터점,서울특별시 강서구 마곡서1로 56,서울특별시 강서구 마곡동 745 남북통합문화센터 ,서울특별시 강서구 마곡동 745,126.821123303968,37.5617663228194,
컴포즈커피 발산점,서울특별시 강서구 강서로 360,서울특별시 강서구 내발산동 653 솔레드림 106호,서울특별시 강서구 내발산동 653,126.838393605308,37.5576945764491,
홍콩다방 마곡점,서울특별시 강서구 마곡중앙6로 63,서울특별시 강서구 마곡동 796-5 마곡테크노타워(지상 1층) 110호,서울특별시 강서구 마곡동 796-5,126.83439426731,37.5604628413112,
커피사피엔스 마곡나루역점,서울특별시 강서구 마곡중앙로 161-11,서울특별시 강서구 마곡동 760-1 힐스테이트에코마곡나루역라마다앙코르서울 1층 A-108호,서울특별시 강서구 마곡동 760-1,126.826720979429,37.5679745986878,
오아시스,서울특별시 강서구 강서로10길 8,서울특별시 강서구 화곡동 894-19 용윤빌딩 1층 ,서울특별시 강서구 화곡동 894-19,126.848157637827,37.5301611271986,
과일에 반하다. 프루타 신방화점,서울특별시 강서구 마곡서1로 132,서울특별시 강서구 마곡동 736 마곡엠밸리3단지 1층 상가동 101호,서울특별시 강서구 마곡동 736,126.819540401123,37.5684934457023,
코다(CODA),서울특별시 강서구 등촌로13길 59,서울특별시 강서구 화곡동 814-3 1층 ,서울특별시 강서구 화곡동 814-3,126.860242510593,37.5360352519477,
팔공티 롯데슈퍼방화점,서울특별시 강서구 방화대로34길 83,서울특별시 강서구 방화동 187-1 1층 ,서울특별시 강서구 방화동 187-1,126.820937265655,37.5710674609033,
(코코)CoCo cafe,서울특별시 강서구 공항대로36길 126,서울특별시 강서구 내발산동 680-6 천우명덕아파트(지상 1층) 104호,서울특별시 강서구 내발산동 680-6,126.835314234628,37.553042259714,
르와조,서울특별시 강서구 공항대로 237,서울특별시 강서구 마곡동 797 1층 ,서울특별시 강서구 마곡동 797,126.833912548403,37.5594526887597,
자이온 (ZION),서울특별시 강서구 공항대로61길 10-11,"서울특별시 강서구 염창동 273-30 1, 2층 ",서울특별시 강서구 염창동 273-30,126.866091260035,37.5514083831252,
디저트39 화곡역점,서울특별시 강서구 화곡로 135,서울특별시 강서구 화곡동 1067-19 상원빌딩(지상 1층) 104호,서울특별시 강서구 화곡동 1067-19,126.836696038489,37.5409026903888,
뎁스Depth,서울특별시 강서구 초록마을로 56,서울특별시 강서구 화곡동 55-59 1층 ,서울특별시 강서구 화곡동 55-59,126.848781169354,37.5422420816872,
아우어 다이브(OUR DIVE),서울특별시 강서구 공항대로 190,서울특별시 강서구 마곡동 799-2 푸리마타워 ,서울특별시 강서구 마곡동 799-2,126.828637182941,37.5590423146669,
터치카페 마곡나루점,서울특별시 강서구 마곡중앙로 161-11,서울특별시 강서구 마곡동 760-1 힐스테이트에코마곡나루역라마다앙코르서울 A동 109호,서울특별시 강서구 마곡동 760-1,126.826720979429,37.5679745986878,
갤러리카페 무크몽크,서울특별시 강서구 공항대로 376,서울특별시 강서구 화곡동 1093-76 KBS스포츠월드 ,서울특별시 강서구 화곡동 1093-76,126.84719334651,37.5568482740514,
바빈스 가양점,서울특별시 강서구 양천로 396,서울특별시 강서구 가양동 57-11 호성 스카이 ,서울특별시 강서구 가양동 57-11,126.845571502692,37.5657514272168,
아아수혈,서울특별시 강서구 공항대로46길 97,서울특별시 강서구 화곡동 1118-3 유정빌딩 103호,서울특별시 강서구 화곡동 1118-3,126.850869810561,37.5518695603647,
로비카페,서울특별시 강서구 강서로 307,서울특별시 강서구 내발산동 678-7 서울스타병원빌딩 1층 105호,서울특별시 강서구 내발산동 678-7,126.836227554297,37.5532303968282,
컴포즈커피 내발산점,서울특별시 강서구 강서로48길 9,서울특별시 강서구 내발산동 677-12 (지상 1층) ,서울특별시 강서구 내발산동 677-12,126.83698837534,37.5527200437142,
텐퍼센트커피 마곡나루점,서울특별시 강서구 마곡중앙5로 6,서울특별시 강서구 마곡동 760 마곡나루역보타닉푸르지오시티(지상 1층) 132호,서울특별시 강서구 마곡동 760,126.827554917518,37.5673140391214,
메가엠지씨커피 강서구청점,서울특별시 강서구 화곡로 326,서울특별시 강서구 화곡동 1117-18 1층~중2층 ,서울특별시 강서구 화곡동 1117-18,126.850806271393,37.5528039945261,
더플롯커피(마곡나루점),서울특별시 강서구 마곡중앙로 161-17,서울특별시 강서구 마곡동 759-3 보타닉파크타워Ⅰ 1층 112호,서울특별시 강서구 마곡동 759-3,126.825960812712,37.5680581740122,
커피 상담원,서울특별시 강서구 양천로30길 22,서울특별시 강서구 마곡동 326-17 1층 ,서울특별시 강서구 마곡동 326-17,126.822572830112,37.5721720262735,
수애 · 더 챔플,서울특별시 강서구 곰달래로49길 31,서울특별시 강서구 화곡동 832-7 1층 ,서울특별시 강서구 화곡동 832-7,126.857473214879,37.5331142334908,
커피브라더 발산점,서울특별시 강서구 우장산로4길 9,서울특별시 강서구 내발산동 671-5 제니스타운2차 1층 101호,서울특별시 강서구 내발산동 671-5,126.839644777143,37.5541012155699,
컴포즈커피 화곡중앙시장점,서울특별시 강서구 가로공원로76길 53,서울특별시 강서구 화곡동 370-56 ,서울특별시 강서구 화곡동 370-56,126.837998752306,37.5347819234964,
뚜띠에,서울특별시 강서구 강서로 497,서울특별시 강서구 가양동 154-16 학원빌딩 ,서울특별시 강서구 가양동 154-16,126.841302139033,37.5698567347736,
컴포즈커피 신방화역점,서울특별시 강서구 마곡중앙5로 81,서울특별시 강서구 마곡동 739-3 에스비타운 104호,서울특별시 강서구 마곡동 739-3,126.818597219555,37.5671170824829,
메리제과,서울특별시 강서구 마곡중앙4로 18,서울특별시 강서구 마곡동 799-9 B동 3층 322호,서울특별시 강서구 마곡동 799-9,126.828619803537,37.5585262889813,
이로운 커피,서울특별시 강서구 마곡중앙8로 85,서울특별시 강서구 마곡동 791-9 파인스퀘어Ⅱ 101호,서울특별시 강서구 마곡동 791-9,126.836985456641,37.5611255258819,
이디야 마곡헤리움점,서울특별시 강서구 마곡중앙5로1길 25,서울특별시 강서구 마곡동 758-3 마곡헤리움2차(지상 1층) 108호,서울특별시 강서구 마곡동 758-3,126.826138036672,37.5692420716795,
와플러스트,서울특별시 강서구 등촌로13아길 58,서울특별시 강서구 화곡동 468-9 (지상 1층) ,서울특별시 강서구 화곡동 468-9,126.855861247279,37.5364421029995,
파리의부엌,서울특별시 강서구 마곡중앙로 161-22,서울특별시 강서구 마곡동 758-2 마곡일성트루엘플래닛(지상 1층) 210호,서울특별시 강서구 마곡동 758-2,126.82578514534,37.568638335633,
로이커피,서울특별시 강서구 강서로18길 112,서울특별시 강서구 화곡동 163-37 홍익빌딩 ,서울특별시 강서구 화곡동 163-37,126.851733238685,37.5350353068867,
무드오더,서울특별시 강서구 곰달래로56길 19,서울특별시 강서구 화곡동 788-1 (지상 1층) ,서울특별시 강서구 화곡동 788-1,126.860932108548,37.5311075042936,
카페HBD,서울특별시 강서구 방화대로44길 33,서울특별시 강서구 방화동 182-17 (지상 1층) 101호,서울특별시 강서구 방화동 182-17,126.818059958176,37.5718407996623,
부엔디아(buendia),서울특별시 강서구 마곡중앙6로 65,서울특별시 강서구 마곡동 796-6 지투프라자(지상 1층) 109호,서울특별시 강서구 마곡동 796-6,126.834719405616,37.5604252748897,
카페프렌즈(CafeFRIENDS),서울특별시 강서구 강서로 137,서울특별시 강서구 화곡동 401-12 (지상 1층) ,서울특별시 강서구 화곡동 401-12,126.841812474387,37.5392065865608,
라이크어시네마,서울특별시 강서구 등촌로 169,서울특별시 강서구 등촌동 513-21 1층 일부 ,서울특별시 강서구 등촌동 513-21,126.862007136039,37.5449813664711,
봉명동내커피 양천구1호점,서울특별시 강서구 곰달래로 155-1,서울특별시 강서구 화곡동 391-55 1층 ,서울특별시 강서구 화곡동 391-55,126.850298572597,37.5309134028665,
컴포즈커피 우장산역점,서울특별시 강서구 강서로 261,서울특별시 강서구 내발산동 723 연세내외과의원 1층 4호,서울특별시 강서구 내발산동 723,126.835954853373,37.5491854412348,
아미,서울특별시 강서구 가로공원로76길 30,서울특별시 강서구 화곡동 372-18 신영베르디움A 101호,서울특별시 강서구 화곡동 372-18,126.837205561567,37.5356967891265,
컴포즈커피 강서힐스테이트점,서울특별시 강서구 우현로 16,서울특별시 강서구 화곡동 83-23 주경빌딩(지상 1층) 102호,서울특별시 강서구 화곡동 83-23,126.843820489152,37.5473057232063,
컴포즈커피 까치산시장점,서울특별시 강서구 강서로16길 27,서울특별시 강서구 화곡동 340-31 1층 ,서울특별시 강서구 화곡동 340-31,126.847807973776,37.5331499263295,
마왕커피 홈앤쇼핑,서울특별시 강서구 공항대로 150,서울특별시 강서구 마곡동 798 홈앤쇼핑사옥 2층 ,서울특별시 강서구 마곡동 798,126.824437485995,37.5594663701616,
커피마마,서울특별시 강서구 양천로47길 12,서울특별시 강서구 가양동 257-1 마곡 보타닉 투웨니퍼스트 1층 101동 101호,서울특별시 강서구 가양동 257-1,126.838117426586,37.5709934300988,
해피팜 카페,서울특별시 강서구 마곡중앙5로 지하 9,서울특별시 강서구 마곡동 767-2 마곡중앙광장 14호,서울특별시 강서구 마곡동 767-2,126.82692745642,37.5660114536639,
매머드익스프레스 우림블루나인(38호),서울특별시 강서구 양천로 583,서울특별시 강서구 염창동 240-21 우림블루나인비즈니스센터 112호,서울특별시 강서구 염창동 240-21,126.864347419732,37.5571161918617,
매머드익스프레스 마곡나루점,서울특별시 강서구 마곡중앙5로1길 20,서울특별시 강서구 마곡동 757-3 마곡나루역보타닉비즈타워 111호,서울특별시 강서구 마곡동 757-3,126.826712019131,37.5686664592954,
커피면회소 양천향교역점,서울특별시 강서구 양천로 344,서울특별시 강서구 마곡동 776-2 마곡센트럴대방디엠시티오피스텔 150-1호,서울특별시 강서구 마곡동 776-2,126.840359563104,37.5682660192783,
히든플래닛,서울특별시 강서구 화곡로21길 52,서울특별시 강서구 화곡동 1035-23 1층 ,서울특별시 강서구 화곡동 1035-23,126.836645059949,37.5431086252173,
잠바주스 김포점,서울특별시 강서구 하늘길 233,서울특별시 강서구 공항동 1373-5 골프포트 1층 A동 ,서울특별시 강서구 공항동 1373-5,126.813427440527,37.553505432825,
ileen(카페알린),서울특별시 강서구 강서로47길 19,서울특별시 강서구 내발산동 700 발산시장(지상 1층) ,서울특별시 강서구 내발산동 700,126.835089873721,37.5525039612121,
cafe 희&희,서울특별시 강서구 화곡로61길 122,서울특별시 강서구 등촌동 663-13 1층 ,서울특별시 강서구 등촌동 663-13,126.845791106754,37.5586590756013,
노니카페,서울특별시 강서구 양천로14길 37,서울특별시 강서구 방화동 868 신안네트빌1단지 103호,서울특별시 강서구 방화동 868,126.810297197371,37.5715655807134,
자작나무,서울특별시 강서구 화곡로44길 3,서울특별시 강서구 화곡동 24-18 강서파크뷰 투웨니퍼스트 102호,서울특별시 강서구 화곡동 24-18,126.846944163533,37.5482564919874,
드롭탑 마곡파인스퀘어점,서울특별시 강서구 마곡중앙4로 22,서울특별시 강서구 마곡동 799-11 파인스퀘어 1층 A127호,서울특별시 강서구 마곡동 799-11,126.829009917866,37.5582829549403,
꽃밀,서울특별시 강서구 마곡중앙2로 15,서울특별시 강서구 마곡동 799-17 2동 214호,서울특별시 강서구 마곡동 799-17,126.828538356954,37.5581624385834,
텐퍼센트커피,서울특별시 강서구 마곡중앙4로 22,서울특별시 강서구 마곡동 799-11 파인스퀘어 A동 112호,서울특별시 강서구 마곡동 799-11,126.829009917866,37.5582829549403,
dearday(디어데이),서울특별시 강서구 공항대로8길 46,서울특별시 강서구 공항동 55-116 1층 ,서울특별시 강서구 공항동 55-116,126.812168938357,37.5590708736121,
서울강서시니어클럽 호호실실 케이터링,서울특별시 강서구 강서로 지하 262,서울특별시 강서구 화곡동 1089-3 우장산역 5호선 지하1층 ,서울특별시 강서구 화곡동 1089-3,126.836408931785,37.5490001953873,
얌얌커피,서울특별시 강서구 송정로 38,서울특별시 강서구 공항동 55-36 1층 ,서울특별시 강서구 공항동 55-36,126.811081476579,37.5582802266013,
남대문커피,서울특별시 강서구 마곡동로3길 6,"서울특별시 강서구 마곡동 774-11 NY타워, 1층 107~108호 ",서울특별시 강서구 마곡동 774-11,126.832639349443,37.5600800563689,
컴포즈커피 등촌3동점,서울특별시 강서구 공항대로41길 66,서울특별시 강서구 등촌동 698-1 세신등촌종합상가 132호,서울특별시 강서구 등촌동 698-1,126.846579308762,37.5606317523438,
서양콩차,서울특별시 강서구 강서로 348,서울특별시 강서구 내발산동 657 우장산힐스테이트 상가1동 102-4호,서울특별시 강서구 내발산동 657,126.83808109977,37.5570784073479,
팔공티 (염창점),서울특별시 강서구 양천로69길 19,서울특별시 강서구 염창동 244-15 세우빌딩 1층 ,서울특별시 강서구 염창동 244-15,126.870760219916,37.5534274053442,
에어리 가든,서울특별시 강서구 곰달래로25길 5,서울특별시 강서구 화곡동 342-45 1층 ,서울특별시 강서구 화곡동 342-45,126.848999241394,37.5310068943551,
앤덴커피,서울특별시 강서구 공항대로 195,서울특별시 강서구 마곡동 773-3 힐스테이트에코동익 122호,서울특별시 강서구 마곡동 773-3,126.829169795133,37.5598879504334,
이크 케이크(EEK CAKE),서울특별시 강서구 공항대로 190,서울특별시 강서구 마곡동 799-2 푸리마타워 514호,서울특별시 강서구 마곡동 799-2,126.828637182941,37.5590423146669,
